image,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
../data/VOCdevkit/VOC2012\JPEGImages\2008_002003.jpg,5.094958396512084e-06,0.0004308553761802614,7.093493331922218e-05,7.688897312618792e-05,0.010447723791003227,6.703537565044826e-06,0.0001104615002986975,0.9556164145469666,0.12939995527267456,2.868995397875551e-05,0.001938144094310701,0.27914533019065857,0.00012945283378940076,0.0002795974723994732,0.995210587978363,0.0027744052931666374,0.00024757327628321946,0.5579971075057983,5.200146460992983e-06,0.04217211529612541
../data/VOCdevkit/VOC2012\JPEGImages\2008_002004.jpg,2.882226453948533e-06,3.5556251532398164e-05,4.988048658560729e-06,5.692788545275107e-05,0.00024734370526857674,3.016376285813749e-05,9.228673297911882e-05,0.9999723434448242,3.568203464965336e-05,5.922341188124847e-06,8.297296517412178e-06,5.83482178626582e-05,1.5613758250765386e-06,3.97676631109789e-05,5.2030853112228215e-05,4.89990234200377e-05,0.0002153254026779905,1.2318174412939698e-05,2.8170204586785985e-06,0.0001435204758308828
../data/VOCdevkit/VOC2012\JPEGImages\2008_002007.jpg,0.0003128558455500752,0.0032453187741339207,0.0008628498762845993,0.0008780545904301107,0.05064067617058754,0.00010786559141706675,0.0017674402333796024,0.002078310353681445,0.01136049348860979,0.0004970177542418242,0.00449381023645401,0.00038388418033719063,0.00038461791700683534,0.0018238731427118182,0.9999778270721436,0.001418805681169033,0.0003225468681193888,0.001338829519227147,0.0003251477610319853,0.005699128843843937
../data/VOCdevkit/VOC2012\JPEGImages\2008_002011.jpg,3.3368871754646534e-06,0.00022758673003409058,2.9975986763020046e-05,0.00011882105900440365,0.02364988811314106,3.076218854403123e-05,4.3580490455497056e-05,0.0006516124703921378,0.0009459709981456399,0.000403581972932443,0.00043316668597981334,0.006588501390069723,0.00012539871386252344,1.1542798347363714e-05,0.9998745918273926,0.0018113601254299283,0.0006233274471014738,0.08158096671104431,0.00011270578397670761,0.016636036336421967
../data/VOCdevkit/VOC2012\JPEGImages\2008_002013.jpg,1.53521013999125e-05,0.0001484791428083554,0.00041227819747291505,0.00041346391662955284,0.0007529067806899548,5.181575397728011e-05,0.0005163080058991909,0.004606308881193399,0.0006143609643913805,0.0003002079320140183,0.00019571519806049764,0.0003856827097479254,0.0003457932616584003,0.00019919472106266767,0.9995245933532715,0.00034768026671372354,0.00013702250726055354,0.00028791636577807367,5.674648127751425e-05,0.002749643987044692
../data/VOCdevkit/VOC2012\JPEGImages\2008_002017.jpg,0.0001338279980700463,0.025320082902908325,0.0007436206215061247,0.00017612453666515648,0.0068814437836408615,0.0027363731060177088,0.002294753445312381,0.0007566332351416349,0.0019525560783222318,0.0001803506602300331,0.0015796603402122855,0.004181880969554186,0.013536903075873852,0.001529304194264114,0.999351441860199,0.20188353955745697,0.0014857187634333968,0.0006307119037955999,6.0284557548584417e-05,0.04472123831510544
../data/VOCdevkit/VOC2012\JPEGImages\2008_002021.jpg,2.44083785219118e-05,0.00036365436972118914,0.0003715593193192035,9.072570537682623e-05,0.006344267167150974,5.821866216138005e-05,0.0001751618692651391,0.00673525920137763,0.08374543488025665,6.47778797429055e-05,0.03489619493484497,0.00010574329644441605,0.0001003308643703349,0.0005289589171297848,0.9381234645843506,0.7457479238510132,5.888185478397645e-05,0.008004028350114822,3.479202860035002e-05,0.05708564072847366
../data/VOCdevkit/VOC2012\JPEGImages\2008_002026.jpg,1.8445475689077284e-06,5.222760955803096e-05,0.00020750108524225652,0.0010968137066811323,0.0017392218578606844,1.062178398569813e-05,5.5404696468031034e-05,0.003972101956605911,0.9332481026649475,2.0497307559708133e-05,0.0038617050740867853,0.000490958453156054,1.7146414393209852e-05,2.313841469003819e-05,0.0003375793166924268,0.9838523864746094,2.0260436031094287e-06,0.9918006062507629,1.1611117770371493e-05,0.4823467433452606
../data/VOCdevkit/VOC2012\JPEGImages\2008_002031.jpg,4.541324233287014e-05,0.002825870644301176,0.0008807346457615495,0.0018590956460684538,0.002590605989098549,0.0002781168732326478,0.0012889408972114325,0.00029795191949233413,0.009318008087575436,0.002389892004430294,0.00036405050195753574,0.002229271922260523,0.0004021490749437362,0.00206959736533463,0.9999982118606567,0.0018036452820524573,0.0076483129523694515,0.00017241416207980365,0.00024166994262486696,0.00022711200290359557
../data/VOCdevkit/VOC2012\JPEGImages\2008_002035.jpg,0.0002530926722101867,0.005070170387625694,0.0001469230483053252,0.0016839427407830954,0.0834793895483017,0.0007313629030250013,0.22869206964969635,0.00024965801276266575,0.012831024825572968,0.00047024915693327785,0.020360387861728668,0.0011767172254621983,0.0004713509406428784,0.8823413252830505,0.9991351962089539,0.0039200931787490845,9.421370486961678e-05,0.00015926397463772446,0.005361192859709263,0.001983046531677246
../data/VOCdevkit/VOC2012\JPEGImages\2008_002036.jpg,7.692411600146443e-06,0.0037494010757654905,0.009546374902129173,0.16733698546886444,0.020860958844423294,0.0007721396978013217,0.0028897938318550587,0.0005406445125117898,0.0007117757922969759,0.000390054628951475,0.00030754655017517507,0.003250476438552141,0.00025837664725258946,0.001820703037083149,0.9999091625213623,0.001577968942001462,0.0010474973823875189,0.0003690980956889689,3.1410840165335685e-05,0.00022594199981540442
../data/VOCdevkit/VOC2012\JPEGImages\2008_002037.jpg,4.732351499114884e-06,0.000994865084066987,0.05447414144873619,0.11808466166257858,0.07744316756725311,0.00010273252701153979,0.0005171336815692484,0.0007467356044799089,0.0005080686532892287,0.0003073156112805009,0.00029482695390470326,0.04831428453326225,0.010597312822937965,0.0009482955792918801,0.9999072551727295,0.0017227001953870058,0.003907773643732071,0.0009838818805292249,1.9602324755396694e-05,0.00041395865264348686
../data/VOCdevkit/VOC2012\JPEGImages\2008_002039.jpg,5.872690962860361e-05,0.03571052476763725,0.0010616335785016418,0.0015852261567488313,0.010729709640145302,0.009724852629005909,0.1483275294303894,0.000981463585048914,0.029787514358758926,0.0018047487828880548,0.002169865183532238,0.0005696846637874842,0.009515278041362762,0.002590249991044402,0.996658444404602,0.031055476516485214,0.008296014741063118,0.0014014082262292504,0.0026654251851141453,0.000312547868816182
../data/VOCdevkit/VOC2012\JPEGImages\2008_002042.jpg,9.620832133805379e-05,0.0019642820116132498,0.001969331642612815,0.20734401047229767,0.0021100942976772785,0.0007841670885682106,0.0018341420218348503,2.028257767960895e-05,0.006226878613233566,0.0006529478123411536,0.0028892196714878082,0.03324129432439804,0.0005528645124286413,0.0006843744777143002,0.9999803304672241,0.0011144632007926702,0.0015947250649333,0.0002579860156401992,0.00011268740490777418,0.001123250462114811
../data/VOCdevkit/VOC2012\JPEGImages\2008_002043.jpg,2.1034125893493183e-05,4.486659599933773e-05,0.9993545413017273,0.0003728764713741839,0.00029069220181554556,1.5358224118244834e-05,3.2934713090071455e-05,0.0005268626264296472,0.00016970046272035688,0.0001814933493733406,0.0001878878683783114,0.0003027802158612758,3.106643271166831e-05,8.16868559923023e-05,0.005690251477062702,8.233023982029408e-05,7.915496098576114e-06,3.541159094311297e-05,0.0001325264893239364,0.00021252348960842937
../data/VOCdevkit/VOC2012\JPEGImages\2008_002045.jpg,5.321021944837412e-06,6.272527389228344e-05,0.0001232862559845671,0.00013878362369723618,0.0018511605449020863,4.522486051428132e-06,0.0002868924057111144,0.5389949083328247,0.004240239970386028,5.8563775382936e-05,4.8676411097403616e-05,0.9898508787155151,3.911110616172664e-05,7.594074759253999e-06,0.0001162533153546974,0.0002457546361256391,2.4846900487318635e-05,0.003986885771155357,1.6598562069702893e-05,0.0020547700114548206
../data/VOCdevkit/VOC2012\JPEGImages\2008_002046.jpg,0.8927205801010132,0.00010857878078240901,3.175718302372843e-05,0.007691747974604368,0.0001439377956558019,0.0001675982348388061,0.011149064637720585,0.001882508397102356,2.7671418138197623e-05,0.0002920005063060671,2.5222845579264686e-05,9.78994762590446e-07,2.871543802029919e-05,0.0021237917244434357,0.0003591689746826887,7.35916182748042e-05,0.0003781934501603246,1.5805591829121113e-05,0.009950900450348854,1.5406147213070653e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_002047.jpg,3.0252369469963014e-05,0.00028022381593473256,9.623089135857299e-05,0.0045443084090948105,0.004143395461142063,0.0010439179604873061,0.029536576941609383,0.00010543872485868633,0.002192305400967598,4.769942825078033e-05,0.00013906472304370254,5.375601176638156e-05,0.0019558356143534184,0.018963970243930817,0.9999797344207764,0.0011528515024110675,0.00013855606084689498,0.0004857696476392448,0.00012959523883182555,0.00026778673054650426
../data/VOCdevkit/VOC2012\JPEGImages\2008_002052.jpg,6.899375148350373e-05,0.000898340658750385,0.00015301312669180334,0.0007815042044967413,0.019413769245147705,0.0008156640105880797,0.0005378689966164529,0.0007332164677791297,0.07131397724151611,0.0013514560414478183,0.06349968910217285,0.000396802497562021,0.00026613357476890087,0.0013766655465587974,0.9999878406524658,0.010210109874606133,0.00032496146741323173,0.0024409019388258457,0.0014040031237527728,0.014285807497799397
../data/VOCdevkit/VOC2012\JPEGImages\2008_002069.jpg,2.4760585802141577e-05,0.0005699087050743401,4.362481922726147e-05,5.513289215741679e-05,0.029469825327396393,0.0001827622763812542,0.006051631178706884,0.00015592302952427417,0.016632938757538795,0.00015398909454233944,0.010742506943643093,0.0009573974530212581,0.00017867017595563084,0.0020866640843451023,0.9999610185623169,0.0012152836425229907,6.85639533912763e-05,0.003172617871314287,0.002376781078055501,0.000863626308273524
../data/VOCdevkit/VOC2012\JPEGImages\2008_002071.jpg,1.9157470887876116e-05,0.002832428552210331,0.0003770539187826216,0.00104176951572299,0.058496031910181046,0.00036763143725693226,0.0023621462751179934,0.001130654476583004,0.9992181062698364,0.0035918597131967545,0.9729303121566772,0.0006600315682590008,0.005326328799128532,0.0007338487193919718,0.0027688739355653524,0.7784696221351624,0.000401874101953581,0.0013258965918794274,0.00010074281453853473,0.00046322154230438173
../data/VOCdevkit/VOC2012\JPEGImages\2008_002082.jpg,9.338276140624657e-05,0.0002718154573813081,0.00022864200582262129,0.001681679510511458,0.00970875658094883,4.337087375461124e-05,0.00011208459181943908,0.001489644288085401,0.9556475281715393,7.381371688097715e-05,0.051991067826747894,0.000884702370967716,0.0001661677088122815,8.023148257052526e-05,0.017834166064858437,0.09425172954797745,3.4459873859304935e-05,0.7737446427345276,0.00011045486462535337,0.9454395174980164
../data/VOCdevkit/VOC2012\JPEGImages\2008_002084.jpg,6.322188141894003e-07,0.004304052796214819,0.00034414196852594614,0.0010273077059537172,0.0050159902311861515,8.65976107888855e-05,0.005318886134773493,0.002115451730787754,0.01899014785885811,0.005899684503674507,0.00016598764341324568,0.9989708662033081,0.00033751927549019456,0.00011219054431421682,0.9995243549346924,0.16714179515838623,0.008236472494900227,0.0893574133515358,5.527376924874261e-05,0.0005339378258213401
../data/VOCdevkit/VOC2012\JPEGImages\2008_002086.jpg,3.147417146465159e-06,0.0006338882958516479,0.0025715832598507404,0.0001600342511665076,0.23988407850265503,0.006751800421625376,0.000323121203109622,0.0002627115463837981,0.05362461879849434,0.0006751414621248841,0.13696052134037018,0.00029014729079790413,0.00032535206992179155,6.0849877627333626e-05,0.8807432055473328,0.0007747347699478269,0.0005829761503264308,0.00011793404701165855,7.303067104658112e-05,0.0010522652883082628
../data/VOCdevkit/VOC2012\JPEGImages\2008_002088.jpg,5.626918209600262e-06,0.002487113932147622,0.016756437718868256,0.008240414783358574,0.005192350130528212,0.001130892662331462,0.0016729498747736216,9.218128252541646e-05,0.004851423669606447,0.0018081124871969223,0.0005037299124523997,0.0006941483588889241,0.0008400492952205241,0.001327061327174306,0.999977707862854,0.0047850399278104305,0.002031203592196107,0.0014542760327458382,6.465519254561514e-05,0.0007788824150338769
../data/VOCdevkit/VOC2012\JPEGImages\2008_002092.jpg,3.1359566492028534e-05,0.00020647697965614498,7.278101111296564e-05,0.0016251729102805257,0.03756745159626007,2.6515663194004446e-05,6.212314474396408e-05,0.0001424876827513799,0.05296904593706131,0.00015688732673879713,0.006391748320311308,0.0009440981666557491,0.0009024818427860737,4.6283639676403254e-05,0.9999972581863403,0.06867736577987671,0.00033275995519943535,0.5899983048439026,3.352558269398287e-05,0.010694186203181744
../data/VOCdevkit/VOC2012\JPEGImages\2008_002098.jpg,3.613228545873426e-05,0.0014587207697331905,0.0004338597063906491,0.0010878164321184158,0.049009568989276886,7.294095848919824e-05,0.0007833343115635216,0.001780961756594479,0.9852437973022461,0.0002370317670283839,0.8897340297698975,0.0002608976501505822,0.0029902488458901644,0.000582994194701314,0.9861437082290649,0.5392249822616577,0.00010674374789232388,0.0006682573584839702,0.0024019822012633085,0.004015002399682999
../data/VOCdevkit/VOC2012\JPEGImages\2008_002099.jpg,2.189127371821087e-06,0.007135812193155289,0.003021825570613146,0.03330701217055321,0.15736055374145508,7.17969742254354e-05,0.0005138649139553308,8.091006020549685e-05,0.003984551411122084,0.004838192835450172,0.003959649708122015,0.0016285890014842153,0.00013917998876422644,0.00042148647480644286,0.9999988079071045,0.0029487479478120804,0.0365397073328495,0.10892807692289352,2.2201358660822734e-05,0.0009080011514015496
../data/VOCdevkit/VOC2012\JPEGImages\2008_002107.jpg,0.0003289227606728673,0.0009273195173591375,0.01091891247779131,0.003437744453549385,0.00721526425331831,0.0002751148713286966,0.0027928848285228014,0.00015438134141732007,0.0033038868568837643,0.0015544735360890627,0.0007052922737784684,5.9846417570952326e-05,0.003641565330326557,0.001942239236086607,0.9993569254875183,0.0004213533247821033,0.09505204856395721,0.0005425168783403933,0.0010451070265844464,0.00024798078811727464
../data/VOCdevkit/VOC2012\JPEGImages\2008_002113.jpg,0.0014019153313711286,0.0013171159662306309,1.7882633983390406e-05,0.0005870993481948972,0.05289837345480919,0.0003419307467993349,0.0051355729810893536,0.0005083049763925374,0.021888555958867073,8.30507924547419e-05,0.04580197483301163,0.0009202315704897046,0.0006495078559964895,0.0009922358440235257,0.999963641166687,0.0007542263483628631,0.00021987011132296175,0.006410326808691025,0.0003380878479219973,0.0476045235991478
../data/VOCdevkit/VOC2012\JPEGImages\2008_002114.jpg,6.833347015344771e-06,0.00011849666043417528,0.0011887052096426487,0.00036947830813005567,0.0174709539860487,0.0006839633570052683,0.00028737689717672765,0.00013094960013404489,0.9929351210594177,0.0005648526130244136,0.1693381667137146,0.00034159727510996163,4.0392344089923427e-05,0.000512471073307097,0.9998956918716431,0.0375419445335865,5.470115866046399e-05,0.000541824905667454,4.814752901438624e-05,0.03178912028670311
../data/VOCdevkit/VOC2012\JPEGImages\2008_002115.jpg,0.00014952996571082622,0.009484764188528061,0.00012979893654119223,0.00036129215732216835,0.015407456085085869,0.0013746427139267325,0.5301169157028198,0.0009581695776432753,0.006352135445922613,0.00010277436376782134,0.0005838355864398181,0.0006528551457449794,0.00011558103142306209,0.143162801861763,0.9997031092643738,0.002478997688740492,0.0002609115617815405,0.0027639882173389196,0.0006805770681239665,0.0010715414537116885
../data/VOCdevkit/VOC2012\JPEGImages\2008_002124.jpg,3.677522181533277e-05,0.00032092456240206957,0.0009661469957791269,0.003729939227923751,0.06238475814461708,0.0009037769632413983,0.004495673347264528,0.014861715026199818,0.05270363762974739,5.722152491216548e-05,0.061636894941329956,0.019547833129763603,8.213278488256037e-05,0.00013391108950600028,0.9611639380455017,0.02141239307820797,3.601061325753108e-05,0.0024344688281416893,0.00020018366922158748,0.43205806612968445
../data/VOCdevkit/VOC2012\JPEGImages\2008_002132.jpg,1.474338296247879e-05,5.313934161677025e-05,0.0002427308209007606,0.0002787946432363242,0.006309343036264181,0.0001782230392564088,0.00038009046693332493,0.0010709423804655671,0.0037032433319836855,0.00018186615488957614,0.001600366784259677,0.001776093035005033,0.0005133916856721044,0.00011410965817049146,0.9993124008178711,0.11801128089427948,0.0002643441839609295,0.03279375657439232,9.228321869159117e-05,0.0004561930545605719
../data/VOCdevkit/VOC2012\JPEGImages\2008_002138.jpg,0.9999097585678101,0.00021471506624948233,4.739048381452449e-05,3.5824519727611914e-05,0.0010642664274200797,6.292718171607703e-05,0.0028850988019257784,5.3116847993806005e-05,0.0066735451109707355,0.000132310320623219,0.003696742467582226,0.0004219481779728085,0.00018065459153149277,0.0001965796109288931,0.004032110329717398,0.0011116756359115243,0.0001961383386515081,0.0001409483957104385,1.9955339666921645e-05,0.0003676973283290863
../data/VOCdevkit/VOC2012\JPEGImages\2008_002140.jpg,1.289698775508441e-05,0.0030675262678414583,0.00017897418001666665,8.546769095119089e-05,0.005917657166719437,0.00799088180065155,0.00959028024226427,0.00022796612756792456,0.025017784908413887,9.87540352070937e-06,0.0005865999264642596,0.00022292228823062032,7.70290062064305e-05,0.00043606909457594156,0.9999802112579346,0.002700377255678177,0.0005075567751191556,0.0018855382222682238,0.00017349912377540022,0.8587549924850464
../data/VOCdevkit/VOC2012\JPEGImages\2008_002144.jpg,3.9937090150488075e-06,0.00020725451759062707,0.00908710714429617,0.00018898460257332772,0.002403207356110215,6.308128649834543e-05,2.479326394677628e-05,0.00016856529691722244,0.03539023920893669,0.0004734288086183369,0.0028119548223912716,0.00017230863159056753,0.00015168463869486004,0.00016172272444237024,0.9974653720855713,0.0072525604628026485,0.00023294499260373414,0.0007992062019184232,6.774685607524589e-05,0.0019298308761790395
../data/VOCdevkit/VOC2012\JPEGImages\2008_002146.jpg,0.00013696371752303094,0.00014866841956973076,7.929563253128435e-06,5.2712857723236084e-05,0.006816067732870579,2.211529135820456e-05,0.01118463184684515,0.00013985580881126225,0.00024241973005700856,1.8808914319379255e-05,0.0003858288982883096,0.000230550896958448,0.0014519202522933483,1.4768810615350958e-05,0.9999998807907104,0.0011987905018031597,0.0002770820283330977,0.004339768551290035,0.00021225881937425584,0.0020223776809871197
../data/VOCdevkit/VOC2012\JPEGImages\2008_002151.jpg,0.9997956156730652,0.0002751117281150073,1.719449028314557e-05,0.00020362006034702063,0.0002236800064565614,6.089532689657062e-05,0.009547113440930843,2.7311147277941927e-05,0.00045098483678884804,3.8130368920974433e-05,0.00038919923827052116,6.633398879785091e-05,0.00043797644320875406,0.00017394372844137251,0.02848118357360363,0.00012949900701642036,3.390018900972791e-05,4.047910624649376e-05,7.633316999999806e-05,0.000460428767837584
../data/VOCdevkit/VOC2012\JPEGImages\2008_002152.jpg,1.1202241694263648e-06,0.00010502609075047076,0.00186266063246876,4.2205614590784535e-05,0.008397617377340794,3.1788847991265357e-05,0.00038567386218346655,0.9999946355819702,0.004413304850459099,0.00012362978304736316,0.005780769512057304,0.0005549882771447301,2.680843863345217e-06,2.294404293934349e-05,0.0007937487680464983,0.0029985567089170218,0.0042822957038879395,6.359237886499614e-05,6.235245564312208e-07,2.3652895833947696e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_002153.jpg,0.0008759695920161903,0.001550080836750567,0.007846484892070293,8.720420737517998e-05,0.9587569236755371,0.00027427260647527874,0.00035382882924750447,0.0006125473300926387,0.01896582916378975,0.00043445901246741414,0.9927329421043396,0.0005091506754979491,6.501632742583752e-05,0.00012299809895921499,0.05067136138677597,0.00516579719260335,0.000259869615547359,0.005778749939054251,0.0004633635689970106,0.0014779921621084213
../data/VOCdevkit/VOC2012\JPEGImages\2008_002155.jpg,4.0812959923641756e-05,0.0003036792913917452,1.991382123378571e-05,7.943744276417419e-05,0.0035492677707225084,9.316120122093707e-05,0.0010573812760412693,0.003857607487589121,0.1298765242099762,4.7981098759919405e-05,0.001326812314800918,0.0005590899963863194,0.01728963293135166,0.00027499135467223823,0.9998306035995483,0.00986506137996912,0.00012202566722407937,0.07226225733757019,0.005097527988255024,0.004296955652534962
../data/VOCdevkit/VOC2012\JPEGImages\2008_002158.jpg,2.8411042876541615e-05,0.0025427043437957764,3.3348384022247046e-05,5.364493699744344e-05,4.1888084524543956e-05,0.6773552298545837,0.00477940309792757,6.322521949186921e-05,0.0008019345696084201,2.5041579647222534e-05,0.00016069668345153332,0.00017894349002745003,3.0694762244820595e-05,7.345959602389485e-05,0.5629166960716248,0.0013395725982263684,0.00036927388282492757,0.00021929354988969862,0.999538779258728,0.00025459466269239783
../data/VOCdevkit/VOC2012\JPEGImages\2008_002167.jpg,0.0010071343276649714,0.0014780048513785005,0.0002579709980636835,0.00043070942047052085,0.08517935872077942,0.0003778370446525514,0.00070944894105196,0.0013555649202317,0.0038587255403399467,0.0013865127693861723,0.0021050050854682922,0.0009527694201096892,0.0004193593340460211,0.00045968213817104697,0.9933289289474487,0.0029967555310577154,0.0012408095644786954,0.20661425590515137,0.0007358802249655128,0.0023654757533222437
../data/VOCdevkit/VOC2012\JPEGImages\2008_002169.jpg,4.835708296013763e-06,0.022204997017979622,0.00017075387586373836,2.5272422135458328e-05,0.0032378954347223043,0.0006317571387626231,0.0008708364912308753,8.729905675863847e-05,0.027261191979050636,0.00022689835168421268,0.0005154958926141262,0.0008582539157941937,0.00025593885220587254,0.00017133611254394054,0.9999978542327881,0.01041873637586832,0.0004068974230904132,0.03241165727376938,0.0009523247135803103,0.005296742543578148
../data/VOCdevkit/VOC2012\JPEGImages\2008_002172.jpg,3.7046047509647906e-05,0.00011175566760357469,0.0002093358925776556,0.017183005809783936,0.00014777433534618467,5.4677533626090735e-05,0.0004452606663107872,7.04690464772284e-05,0.0010008743265643716,6.740873504895717e-05,8.312170393764973e-05,0.005032535642385483,0.9986404776573181,9.308679727837443e-05,0.951292097568512,0.0005814468022435904,3.209632996004075e-05,0.00010489388660062104,2.5248884412576444e-05,0.0001213045179611072
../data/VOCdevkit/VOC2012\JPEGImages\2008_002176.jpg,4.877068204223178e-05,0.006001453846693039,0.00038918846985325217,0.000499736750498414,0.006860238965600729,0.0002738294715527445,0.001888394937850535,0.0020823427475988865,0.00482922000810504,0.0007456284947693348,0.0022901424672454596,0.0072620525024831295,0.0031945626251399517,0.005027524195611477,0.9999845027923584,0.0022238227538764477,0.0010984699474647641,0.0016250924672931433,0.0001544181432109326,0.0017477708170190454
../data/VOCdevkit/VOC2012\JPEGImages\2008_002179.jpg,0.00020291769760660827,0.0009547367226332426,0.0002860680688172579,0.00017409971042070538,3.515094067552127e-05,0.9946746826171875,0.17270062863826752,0.0012720160884782672,8.71128577273339e-05,4.185742000117898e-05,0.0002106276515405625,0.00011663838813547045,0.00013060368655715138,0.13378100097179413,0.48981785774230957,7.347507926169783e-05,0.0006144262733869255,1.0160883903154172e-05,3.448110874160193e-05,3.083817500737496e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_002185.jpg,3.326707155792974e-05,3.0154787964420393e-05,0.000849237956572324,0.0007420480833388865,0.5684130787849426,1.6376145140384324e-05,8.955003431765363e-05,0.0003694691404234618,0.5748574137687683,8.927175076678395e-05,0.9198683500289917,0.00018320526578463614,6.542725895997137e-05,4.7819030442042276e-05,0.9485293030738831,0.06826470792293549,6.592937279492617e-05,0.0006173347355797887,9.40814697969472e-06,0.0032242387533187866
../data/VOCdevkit/VOC2012\JPEGImages\2008_002191.jpg,7.5116571451872e-07,0.003143747104331851,5.853664333699271e-05,0.00018685487157199532,0.003127675037831068,0.000249515927862376,0.12010491639375687,0.0061218091286718845,0.015338965691626072,1.7296804799116217e-05,0.008679822087287903,0.014281543903052807,0.0001168617163784802,0.7223156690597534,0.966711163520813,0.9999690055847168,1.3026792657910846e-05,0.0001376228901790455,6.272644441196462e-06,0.002301594475284219
../data/VOCdevkit/VOC2012\JPEGImages\2008_002193.jpg,7.557879871455953e-05,0.0006125099607743323,0.00010693589138099924,0.00018409606127534062,2.4630373445688747e-05,0.012813020497560501,0.009617206640541553,0.0003568477986846119,0.002725703176110983,1.16916098704678e-05,0.00030542025342583656,0.00013537509948946536,4.3675310735125095e-05,0.00018303137039765716,0.7101806402206421,0.0035474232863634825,0.00013444629439618438,0.0011323392391204834,0.9919750094413757,0.00024078010756056756
../data/VOCdevkit/VOC2012\JPEGImages\2008_002194.jpg,9.050441440194845e-05,2.6920479285763577e-05,0.00016149373550433666,0.9994248151779175,1.5522269677603617e-05,0.0002166202466469258,0.002474558539688587,0.0005868744337931275,9.178849722957239e-05,0.0001546789862914011,1.3979719369672239e-05,0.00012086208153050393,1.3368920008360874e-05,2.6570820409688167e-05,0.0034641094971448183,0.00017704452329780906,0.00021175912115722895,6.473841494880617e-05,5.335225068847649e-05,4.816961518372409e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_002198.jpg,0.0014122636057436466,0.0007666503079235554,2.9579341571661644e-05,0.0006233247695490718,0.00015085899212863296,0.0005661888862960041,0.9996944665908813,0.00017129186016973108,0.00018331238243263215,0.00010855694563360885,3.595471571316011e-05,0.0005482500419020653,0.0006323878769762814,0.0002019375970121473,0.0028256596997380257,0.000701816868968308,0.0002140464639523998,0.00020093921921215951,0.0005299392505548894,3.0676997994305566e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_002199.jpg,7.178788109740708e-06,0.008463047444820404,0.0003312223998364061,0.0007287095068022609,0.01119945477694273,0.0013312863884493709,0.9999597072601318,5.813366806250997e-05,0.001157816732302308,0.0013777416897937655,0.0013319598510861397,0.002787959761917591,0.0007419642643071711,0.00501455320045352,0.9999604225158691,0.00038924970431253314,0.0012462461600080132,0.00016368382785003632,0.00010128986468771473,0.00019515855819918215
../data/VOCdevkit/VOC2012\JPEGImages\2008_002201.jpg,1.3374326044868212e-05,3.8881094951648265e-05,1.5149606952036265e-05,9.697584755485877e-05,0.0011672265827655792,6.392599607352167e-05,7.192745397333056e-05,0.999998927116394,0.00024835107615217566,1.360256919724634e-05,8.544054435333237e-05,3.5564153222367167e-06,1.2207428881083615e-06,4.972420720150694e-05,0.00015614084259141237,0.0006229042774066329,5.605390470009297e-05,5.728485484723933e-05,1.6004114513634704e-06,0.0005780388601124287
../data/VOCdevkit/VOC2012\JPEGImages\2008_002205.jpg,5.593994865193963e-05,0.00305015966296196,0.0005664565833285451,1.1739854016923346e-05,5.150700599187985e-05,0.9999632835388184,0.041612252593040466,0.00022485200315713882,6.27538756816648e-05,8.01940041128546e-05,5.935071749263443e-05,0.0018763614352792501,4.330941374064423e-05,0.001073805382475257,0.06761182099580765,0.00037511138361878693,9.368315659230575e-05,5.818635327159427e-05,1.8047174307866953e-05,8.333662844961509e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_002207.jpg,0.00030261630308814347,0.0005608406499959528,0.9992684721946716,0.00038178276736289263,0.0019417476141825318,0.00017846230184659362,0.00014398241182789207,0.00046464221668429673,0.0002780768263619393,0.007655619643628597,0.0006794127984903753,0.08229828625917435,0.0002883083070628345,0.0005923829157836735,0.0008149842615239322,3.751775875571184e-05,0.0010748974746093154,0.0005049475585110486,7.658829417778179e-05,0.00022126252588350326
../data/VOCdevkit/VOC2012\JPEGImages\2008_002209.jpg,4.8893856728682294e-05,0.0005693641724064946,0.002644471125677228,0.010846764780580997,0.008781005628407001,0.0002558592823334038,0.0009306560386903584,8.501752017764375e-05,0.00011232114775339141,0.0002169352228520438,0.00014763913350179791,0.0008654237608425319,0.06412889063358307,0.9934119582176208,0.9962605834007263,0.00016856899310369045,0.0006208804552443326,0.00013965737889520824,6.0000656958436593e-05,0.00014362423098646104
../data/VOCdevkit/VOC2012\JPEGImages\2008_002212.jpg,1.0658913197403308e-05,0.00036667517269961536,0.00026236637495458126,0.0029046472627669573,0.0012824507430195808,0.0001252749061677605,0.728914737701416,4.457488830666989e-05,0.0010426879161968827,4.5098797272657976e-05,0.00019998886273242533,0.0015970795648172498,0.0014861872186884284,0.017500659450888634,0.999994158744812,0.00017341594502795488,0.002372190821915865,0.0014414259931072593,0.00022990639263298362,0.0005616045091301203
