image,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
../data/VOCdevkit/VOC2012\JPEGImages\2008_003684.jpg,2.9779392207274213e-05,6.490253144875169e-05,0.0011961249401792884,0.0011740123154595494,0.002664975356310606,0.00026654292014427483,0.0006022338639013469,7.563164399471134e-05,0.20208090543746948,0.00010497642506379634,0.037296563386917114,3.4421347663737833e-05,0.003704105271026492,0.001726525486446917,0.9992470741271973,0.774802029132843,3.725602800841443e-05,0.0014295908622443676,0.00020166128524579108,0.0031381906010210514
../data/VOCdevkit/VOC2012\JPEGImages\2008_003694.jpg,0.007334392983466387,0.00020319860777817667,0.9993051290512085,1.0314694918633904e-05,0.00033865755540318787,8.370989235118032e-06,2.560589746281039e-05,0.0014682098990306258,1.604103817953728e-05,2.158063762180973e-05,0.0006360848201438785,1.3157900866644923e-06,8.81142113939859e-06,3.041978743567597e-05,3.32831587002147e-05,0.00408618338406086,0.0002475696965120733,0.0002651064423844218,5.4798542805656325e-06,0.00027470284840092063
../data/VOCdevkit/VOC2012\JPEGImages\2008_003704.jpg,1.4971998098189943e-05,0.00019867556693498045,8.693287236383185e-05,2.782476440188475e-05,0.0002669111418072134,9.840046004683245e-06,0.0001933156163431704,0.9999696016311646,2.562436020525638e-05,3.8664679777866695e-06,8.0362979133497e-06,5.8320958487456664e-05,5.759295618190663e-06,7.039617776172236e-05,7.695243402849883e-05,0.00010775662667583674,1.6680334056218271e-06,1.7200165530084632e-05,2.6256437195115723e-05,9.980698814615607e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_003709.jpg,0.0003139865293633193,0.0002278066531289369,0.00046365163871087134,0.0031827648635953665,0.0011822866508737206,4.495717803365551e-05,0.00031479098834097385,0.009127521887421608,0.018948940560221672,0.00041455411701463163,0.00045612675603479147,0.0008334303856827319,0.00012537301518023014,2.995830072904937e-05,0.0006363415741361678,0.026958996430039406,8.85165500221774e-05,0.9993993043899536,0.00031082853092812,0.045537952333688736
../data/VOCdevkit/VOC2012\JPEGImages\2008_003713.jpg,4.377321602078155e-05,0.9995574355125427,0.05491069704294205,0.00022245665604714304,0.04790518432855606,0.00021943304454907775,0.004034069366753101,0.0006429222994484007,0.0008406834094785154,0.0011265143984928727,1.1501473636599258e-05,0.00016250830958597362,0.00016655524086672813,0.012507296167314053,0.02985798567533493,0.00019299112318549305,0.0012715188786387444,0.0018557892180979252,0.0008088016184046865,2.3372611394734122e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_003718.jpg,2.0782732462976128e-05,0.00079264712985605,0.0012333608465269208,0.0009475152473896742,0.0004455391608644277,0.00015184772200882435,0.0014686475042253733,0.0001427417155355215,5.3087627748027444e-05,0.0005128525081090629,0.00019580945081543177,0.9962288737297058,0.002852420322597027,0.0003620940260589123,0.0018333380576223135,0.0001691279758233577,0.0010356114944443107,0.0004283884773030877,0.0001998028310481459,0.0002829042205121368
../data/VOCdevkit/VOC2012\JPEGImages\2008_003720.jpg,2.425284947094042e-05,4.113743852940388e-05,8.642412285553291e-05,9.072017746802885e-06,0.502360463142395,2.0829678760492243e-05,3.9691054553259164e-05,0.004881464410573244,0.0015716038178652525,5.6981280067702755e-05,0.0002533613587729633,0.0011028365697711706,2.5280520276282914e-05,6.989963003434241e-05,0.9984934329986572,0.00039364874828606844,0.0002542603760957718,0.002398218959569931,0.00029611095669679344,0.9002272486686707
../data/VOCdevkit/VOC2012\JPEGImages\2008_003721.jpg,1.6577807400608435e-05,0.00030897869146429,0.00039558630669489503,0.0002783322415780276,0.03791055083274841,0.00016185632557608187,0.0009306122665293515,0.0009256318444386125,0.052519336342811584,0.0007486434187740088,0.02755882404744625,0.00032510183518752456,0.0006431705551221967,0.0004626750305760652,0.9999858140945435,0.0009139829780906439,0.002002788009122014,0.002009923104196787,0.00015818428073544055,0.01713416911661625
../data/VOCdevkit/VOC2012\JPEGImages\2008_003722.jpg,1.7988853869610466e-05,0.13153474032878876,1.4314823602035176e-05,2.8346334147499874e-05,0.9995991587638855,0.0004990741144865751,0.0021971703972667456,0.0021701594814658165,0.0008606690098531544,2.9818378607160412e-05,0.004828731529414654,0.0004109192523173988,8.469295426039025e-05,0.0038538456428796053,0.9985839128494263,0.00026447500567883253,0.00015169489779509604,0.00011211098899366334,2.2179096049512736e-05,0.0005417396896518767
../data/VOCdevkit/VOC2012\JPEGImages\2008_003733.jpg,1.7239626686205156e-05,0.00032845206442289054,3.1846040656091645e-05,1.55450379679678e-05,0.019786791875958443,7.263492443598807e-05,7.252708746818826e-05,0.0004950697184540331,0.03580974414944649,7.550114969490096e-05,0.0011422084644436836,0.0003883538593072444,0.00024493891396559775,0.00015242246445268393,0.9994932413101196,0.02308051660656929,1.8194285075878724e-05,0.003248820547014475,6.379518890753388e-05,0.011046268045902252
../data/VOCdevkit/VOC2012\JPEGImages\2008_003737.jpg,0.0009236680343747139,0.002947974018752575,0.0005605283076874912,0.053685832768678665,4.2051502532558516e-05,0.0002650381939020008,0.018726199865341187,0.00021947530331090093,0.0024221669882535934,0.0008461669203825295,0.0003351219347678125,0.001305904588662088,0.009748023003339767,0.0003858411801047623,0.087642140686512,0.012200463563203812,0.00011385900870664045,0.00035456259502097964,0.924322783946991,0.00015684112440794706
../data/VOCdevkit/VOC2012\JPEGImages\2008_003743.jpg,0.9997397065162659,0.0003326572186779231,1.942418202816043e-05,0.002583365188911557,4.144667036598548e-05,0.0004930756986141205,0.008212796412408352,0.00014353470760397613,4.289599382900633e-05,8.601000445196405e-05,6.770668551325798e-05,7.460750111931702e-06,0.00018288640421815217,0.0009361833217553794,0.011162440292537212,2.8966966056032106e-05,0.0003919726877938956,0.00011443655239418149,0.0004223371506668627,8.510358020430431e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_003744.jpg,0.9806530475616455,2.49418371822685e-05,0.0007826292421668768,0.0033201121259480715,7.312432717299089e-05,3.185081004630774e-05,0.00027488492196425796,7.847207598388195e-05,0.000423383986344561,7.101185019564582e-06,0.000191370359971188,0.0001875004090834409,1.7274633137276396e-05,1.825377512432169e-05,0.006078867241740227,0.00021592347184196115,3.804569860221818e-05,0.00021105623454786837,0.41622215509414673,8.666064240969718e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_003745.jpg,3.5627090255729854e-05,0.0032434482127428055,0.001844872604124248,5.095983851788333e-06,0.003633310319855809,0.0004122194368392229,0.001583630801178515,0.0002524913288652897,0.00026058763614855707,0.00019859070016536862,0.0019316411344334483,0.00031360896537080407,8.995006646728143e-05,0.00032417086185887456,0.9999920129776001,0.0010785490740090609,0.00034438303555361927,5.792173033114523e-05,0.00020927362493239343,0.00017456748173572123
../data/VOCdevkit/VOC2012\JPEGImages\2008_003749.jpg,1.5944776805554284e-06,0.00040278653614223003,0.00042018305975943804,0.0001444875670131296,0.000127128601889126,2.951915121229831e-05,0.00045080369454808533,0.00020705896895378828,0.00649565365165472,1.705263275653124e-05,2.9677585189347155e-05,0.0005733862053602934,6.92989124218002e-05,0.00016813540423754603,0.9990574717521667,0.0015967687359079719,3.16576988552697e-05,0.00013085811224300414,0.00013658979150932282,0.0010207914747297764
../data/VOCdevkit/VOC2012\JPEGImages\2008_003753.jpg,0.00014372164150699973,0.0002875545178540051,0.0006312064942903817,0.0008066219161264598,0.05935530364513397,0.00012153516581747681,0.00018076039850711823,0.0008703831699676812,0.9973005652427673,2.8954591471119784e-05,0.6845451593399048,0.0001776893768692389,6.157663301564753e-05,4.7768844524398446e-05,0.0034800891298800707,0.00502284849062562,1.749798502714839e-05,0.007375324610620737,9.433757804799825e-05,0.9880279302597046
../data/VOCdevkit/VOC2012\JPEGImages\2008_003754.jpg,2.03388281079242e-05,0.02885895036160946,0.003119080327451229,0.0002640701422933489,0.018228920176625252,0.0003223698295187205,0.0012123527703806758,0.0018075155094265938,0.001205527107231319,0.0013643150450661778,0.0011774807935580611,0.011282109655439854,0.00030752693419344723,0.001044483040459454,0.994683563709259,0.05039515718817711,0.0007797831785865128,0.0006192189757712185,0.00030615576542913914,0.00019845101633109152
../data/VOCdevkit/VOC2012\JPEGImages\2008_003755.jpg,5.775620138592785e-06,0.0007346782367676497,1.980994602490682e-05,7.495629688492045e-05,0.006972849369049072,0.00025257389643229544,0.9893858432769775,0.00021798707894049585,0.0020723212510347366,0.0001355425047222525,0.0010020640911534429,0.8464630246162415,1.657516804698389e-05,0.0002709018881432712,0.999480664730072,0.00027032705838792026,0.00012514238187577575,0.00018414820078760386,6.122070044511929e-05,2.3333370336331427e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_003756.jpg,0.00016764426254667342,0.0024191972333937883,0.0020612040534615517,0.0007379058515653014,0.01541659515351057,0.0016631236067041755,0.002615896286442876,0.0006744010024704039,0.015950685366988182,0.0006939235026948154,0.0005359452916309237,0.000970583816524595,0.01631631702184677,0.0007653255015611649,0.9999988079071045,0.003773265518248081,0.005233102012425661,0.0023379928898066282,0.002658035373315215,0.0006326772272586823
../data/VOCdevkit/VOC2012\JPEGImages\2008_003763.jpg,0.00010569117876002565,5.0500177167123184e-05,0.8960729837417603,0.00012338810483925045,2.4101756935124286e-05,0.00024661628413014114,7.455438026227057e-05,0.0011317116441205144,0.00010466926323715597,0.00044870912097394466,0.00011036769865313545,0.0052213286980986595,0.0009798818500712514,2.9078726583975367e-05,0.00034714536741375923,0.0005655567510984838,0.0010926120448857546,5.466319635161199e-06,8.868985787557904e-06,0.00014021593960933387
../data/VOCdevkit/VOC2012\JPEGImages\2008_003766.jpg,0.00016953502199612558,0.07810591906309128,0.006474461872130632,0.002451755106449127,0.009410659782588482,0.0008021914400160313,0.005226734094321728,0.0008591723162680864,0.008474602364003658,0.004818744491785765,0.0006311433389782906,0.0006107488297857344,0.033486977219581604,0.004461991600692272,0.9988247752189636,0.008826293051242828,0.007456813007593155,0.0014825437683612108,0.0024763860274106264,0.00025491626001894474
../data/VOCdevkit/VOC2012\JPEGImages\2008_003767.jpg,6.504255725303665e-05,0.005922969430685043,0.0003712595789693296,0.0005361744551919401,0.0011994591914117336,1.6806010535219684e-05,0.00044099288061261177,0.007650176994502544,0.0012662882218137383,5.89188675803598e-05,0.00025078191538341343,0.001093506463803351,0.0002046801382675767,0.0008312889258377254,0.0026641085278242826,0.9790102243423462,1.5475401596631855e-05,0.0002601038431748748,0.0009753676713444293,0.0006648090202361345
../data/VOCdevkit/VOC2012\JPEGImages\2008_003768.jpg,7.187419214460533e-06,0.9697551727294922,0.0003456962003838271,2.2298007024801336e-05,0.023286132141947746,0.00020717509323731065,0.0015187488170340657,0.0014431270537897944,0.0006089162779971957,0.00017574675439391285,3.7918489397270605e-05,0.00016096228500828147,7.205686415545642e-05,0.003152306657284498,0.9117639660835266,0.1321374773979187,0.00039735762402415276,8.381601219298318e-05,8.25758688733913e-05,0.00033071188954636455
../data/VOCdevkit/VOC2012\JPEGImages\2008_003772.jpg,4.318432911532e-05,0.00018490264483261853,0.010082355700433254,2.9187716791057028e-05,0.0005971728824079037,5.1182818424422294e-05,0.0002603757893666625,0.9893960356712341,0.00039011563058011234,0.0004782844625879079,5.748196053900756e-05,0.00016022894124034792,0.0003299286763649434,9.383166616316885e-05,0.0009370539337396622,0.001406557857990265,2.6632213121047243e-05,0.00010331874364055693,6.484202458523214e-05,0.00045699847396463156
../data/VOCdevkit/VOC2012\JPEGImages\2008_003775.jpg,0.00010983193351421505,0.0009035926777869463,0.00013593948096968234,0.0003069323138333857,0.030588850378990173,0.00044045341201126575,0.024434726685285568,0.000774117826949805,0.0024305740371346474,0.001145370420999825,0.0016912942519411445,0.00017178729467559606,0.0006872980738990009,0.0004988282453268766,0.9999823570251465,0.004105552099645138,0.0011066499864682555,0.016352418810129166,0.0008404302643612027,0.0017432037275284529
../data/VOCdevkit/VOC2012\JPEGImages\2008_003777.jpg,0.0021309289149940014,0.006948225665837526,0.00037358951522037387,0.0002989247441291809,0.0004911796422675252,0.8789684772491455,0.007736010476946831,0.00036239114706404507,7.804097549524158e-06,9.273328760173172e-05,2.8222904802532867e-05,4.071538114658324e-06,9.579133620718494e-05,0.0006381563143804669,0.29144173860549927,8.735917799640447e-05,0.00044227810576558113,7.005831139395013e-05,0.011747711338102818,4.684813029598445e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_003780.jpg,0.0033051716163754463,0.0004060060891788453,0.00024635851150378585,0.0032616558019071817,0.0383286327123642,0.00037309087929315865,0.005752220284193754,0.000576979829929769,0.010894730687141418,0.000785376294516027,0.013015447184443474,4.004638685728423e-05,0.00036389208980835974,0.0031543869990855455,0.9975370168685913,0.006855594925582409,0.00020518073870334774,0.0017785667441785336,0.0022037348244339228,0.00252400035969913
../data/VOCdevkit/VOC2012\JPEGImages\2008_003782.jpg,0.0006172420689836144,0.00019313156371936202,6.441670848289505e-05,0.0008737909374758601,0.0003638099005911499,0.0004289916541893035,0.0305903572589159,0.0006938850274309516,0.00018718191131483763,0.02694004587829113,0.00020472619507927448,4.2574079998303205e-05,0.9199570417404175,0.00013340881559997797,0.0032817551400512457,0.0034794688690453768,0.004740574397146702,0.002861493267118931,0.000848749652504921,4.091236405656673e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_003789.jpg,0.00028145252144895494,6.211023719515651e-05,0.9973694086074829,5.614326710201567e-06,2.002129258471541e-05,2.3822583443688927e-06,7.417106189677725e-06,0.002315152669325471,0.0002395077608525753,0.0004395002906676382,0.00015044111933093518,0.0019180147210136056,0.00045284756924957037,0.0006641807267442346,0.0007627491722814739,5.7930676121031865e-05,0.0006626626709476113,0.00014692598779220134,0.0001366614451399073,0.0001215685551869683
../data/VOCdevkit/VOC2012\JPEGImages\2008_003793.jpg,0.0002940109698101878,0.0020508761517703533,0.0014558591647073627,0.001163018518127501,0.00805983692407608,0.00021889893105253577,0.00013821758329868317,0.0006369022885337472,0.011260407976806164,0.0014189049834385514,0.01526195090264082,0.0002534906379878521,0.00013235410733614117,0.0009670988074503839,0.9833275675773621,0.08344890922307968,0.00034490088000893593,0.006231014151126146,0.0008148972410708666,0.0021604718640446663
../data/VOCdevkit/VOC2012\JPEGImages\2008_003794.jpg,0.019481495022773743,0.0024787760339677334,0.00025652808835729957,0.03269193321466446,1.149265699496027e-05,0.09270540624856949,0.9999986886978149,4.205799996270798e-05,3.56815944542177e-05,8.215040725190192e-05,1.6145060726557858e-05,6.25708416919224e-05,2.379293437115848e-05,0.0017359928460791707,0.08158887177705765,5.206254172662739e-06,0.00025572467711754143,1.3352036148717161e-05,0.00010847312660189345,4.4217613321961835e-06
../data/VOCdevkit/VOC2012\JPEGImages\2008_003799.jpg,2.13356706808554e-05,0.001006276928819716,0.273187518119812,0.00047401152551174164,0.002630168804898858,3.999170075985603e-05,5.364713433664292e-05,0.0021280674263834953,0.0001935441541718319,0.00013458123430609703,8.295620500575751e-05,0.3258518874645233,5.871963730896823e-05,0.0008086810121312737,0.017693642526865005,0.0006874203099869192,0.00040640338556841016,0.0016855739522725344,0.00036482265568338335,0.000716190377715975
../data/VOCdevkit/VOC2012\JPEGImages\2008_003800.jpg,2.1016299797338434e-05,0.008718371391296387,0.00020663219038397074,5.0028284022118896e-05,0.009232916869223118,9.701961243990809e-05,0.0024588676169514656,4.42397067672573e-05,0.0007732673548161983,0.00016176977078430355,6.825069431215525e-05,0.00021394425129983574,0.09060592949390411,0.00010664230649126694,0.9924252033233643,0.00078865623800084,0.0005779319908469915,0.0009047010098583996,0.0001796507422113791,5.037233859184198e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_003801.jpg,5.274193881632527e-06,2.4000588382477872e-05,6.68356369715184e-06,3.011030457855668e-05,0.00014839365030638874,1.3472755199472886e-05,2.1762551114079542e-05,0.00019502425857353956,0.0003937438887078315,0.0015795708168298006,2.7753580070566386e-05,0.0052255988121032715,0.5057027339935303,1.6261805285466835e-05,0.9837054014205933,0.00010138726065633819,0.00015390921907965094,8.388714377360884e-06,5.3808384109288454e-05,0.00020079441310372204
../data/VOCdevkit/VOC2012\JPEGImages\2008_003805.jpg,1.5665047612856142e-05,0.0001457106409361586,0.0001790728565538302,2.1105053747305647e-05,0.00030589147354476154,3.258552897023037e-05,0.00044958447688259184,0.00011196675040991977,0.0001141826796811074,7.1964659582590684e-06,0.00011793156591011211,5.547236651182175e-05,0.9999418258666992,0.00027502310695126653,0.999954104423523,0.0002064771979348734,2.351128205191344e-05,4.1296036215499043e-05,3.56503005605191e-05,0.00011067796003771946
../data/VOCdevkit/VOC2012\JPEGImages\2008_003812.jpg,0.0005929704639129341,0.469229131937027,0.0026295760180801153,0.015154771506786346,0.00830902997404337,0.0005648919614031911,0.013055101968348026,0.0004174898494966328,2.305696216353681e-05,0.00015156767040025443,7.667962563573383e-06,0.0021336085628718138,9.683031385065988e-05,0.04880233854055405,0.009403400123119354,8.94397817319259e-05,0.0009913390967994928,0.0003523744526319206,0.00183521443977952,7.956314220791683e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_003813.jpg,0.00011641559831332415,0.005387609824538231,9.609434346202761e-05,0.0003835482057183981,0.01410737819969654,0.0010894139995798469,0.08226703107357025,0.0004575062484946102,0.04925806447863579,0.001716860686428845,0.011213044635951519,0.00020688690710812807,0.0008756391471251845,0.0026430892758071423,0.998624324798584,0.006448646541684866,0.0002869035815820098,0.001977946376428008,0.0007531572482548654,0.006005522329360247
../data/VOCdevkit/VOC2012\JPEGImages\2008_003820.jpg,0.00012605186202563345,0.2840501368045807,4.4359978346619755e-05,0.0007556446362286806,0.0029377995524555445,0.0004525392723735422,0.0036526096519082785,0.0003022763703484088,0.0005426221177913249,4.4223255827091634e-05,2.8332498914096504e-05,0.0005691799451597035,0.0001756576239131391,0.9094988703727722,0.9778714776039124,0.0004668999172281474,0.00010540775838308036,0.005250342655926943,0.00017591439245734364,0.00012446867185644805
../data/VOCdevkit/VOC2012\JPEGImages\2008_003821.jpg,0.0002601517189759761,0.0013577839126810431,0.0048298160545527935,0.00012776941002812237,0.0011222860775887966,5.482921551447362e-05,0.0002764176460914314,0.002519048284739256,0.9815446138381958,0.0003946175565943122,0.010449123568832874,8.784259262029082e-05,5.161641456652433e-05,7.612643094034865e-05,0.00015993951819837093,0.025837648659944534,4.9724018026608974e-05,0.01006889995187521,8.341311331605539e-05,0.0012355019571259618
../data/VOCdevkit/VOC2012\JPEGImages\2008_003825.jpg,8.647111826576293e-06,0.0005748281255364418,0.000751516898162663,0.00019995798356831074,0.008268367499113083,0.0004703525046352297,0.003042452735826373,0.00019528476695995778,0.0021398530807346106,0.00296032358892262,0.000445811718236655,0.0055977045558393,0.005140762310475111,0.0004897228791378438,1.0,0.0009176303283311427,0.00791237037628889,0.00480562774464488,0.0006663380190730095,0.01956026628613472
../data/VOCdevkit/VOC2012\JPEGImages\2008_003826.jpg,4.12978079111781e-05,0.0002629990049172193,0.0012570153921842575,7.30012179701589e-05,1.9186192730558105e-05,0.0003013288078363985,0.0008647841750644147,4.750800599140348e-06,1.290791442443151e-05,0.00022812289535067976,1.668093682383187e-05,8.780600182944909e-05,2.626237073855009e-05,2.0141676941420883e-05,0.019363751634955406,7.45116631151177e-05,0.00011710778926499188,1.7279920939472504e-05,0.9999994039535522,1.2672967386606615e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_003827.jpg,0.0002248408563900739,0.00038811960257589817,0.00029114706558175385,0.00021641959028784186,0.0017339942278340459,0.0009698101785033941,0.05182105675339699,0.0011915636714547873,0.00044377753511071205,0.00011252149852225557,0.000695033697411418,0.00027584240888245404,0.0003644906682893634,0.9953317046165466,0.07671250402927399,0.00045675263390876353,9.22103863558732e-05,0.0006881439476273954,0.00022422216716222465,0.00041227604378946126
../data/VOCdevkit/VOC2012\JPEGImages\2008_003829.jpg,0.00014899225789122283,0.0028724598232656717,0.007575853727757931,0.0016135890036821365,0.0018005806487053633,0.0010928685078397393,0.005053556989878416,0.0009937131544575095,0.9415809512138367,0.001755423960275948,0.0021154226269572973,0.00045321532525122166,0.002215543296188116,0.0007763736648485065,0.009196192026138306,0.06029622629284859,0.00038358147139661014,0.0031839709263294935,0.0013012902345508337,0.0073439148254692554
../data/VOCdevkit/VOC2012\JPEGImages\2008_003830.jpg,2.3467197024729103e-05,0.00011861795792356133,0.0006471984088420868,7.851212285459042e-05,0.001386467833071947,0.00012967521615792066,5.412652899394743e-05,0.014358077198266983,0.2069215327501297,0.00012040358706144616,0.00204849848523736,0.004634803626686335,0.000458877271739766,5.1176913984818384e-05,0.999651312828064,0.0006640164647251368,3.957291119149886e-05,0.0018829430919140577,0.00012117561709601432,0.008744169026613235
../data/VOCdevkit/VOC2012\JPEGImages\2008_003835.jpg,0.003180336207151413,0.01037013903260231,0.0003323421406093985,0.0008420771919190884,0.0013915078015998006,0.020213082432746887,0.9812794923782349,0.00011915382492588833,0.003067814977839589,0.0001585701247677207,0.00028110953280702233,4.389557216200046e-05,0.00022736201935913414,0.005996310152113438,0.20391368865966797,0.08210340887308121,0.0002733200672082603,0.00015635778254363686,0.00020507806038949639,0.0015946498606353998
../data/VOCdevkit/VOC2012\JPEGImages\2008_003838.jpg,1.0550468687142711e-05,0.00020409062562976032,2.9056578568997793e-05,2.3238502762978896e-05,0.0005358638009056449,1.0373360055382363e-05,0.00034135248279199004,0.011750129982829094,0.029237518087029457,5.560806130233686e-06,2.9565915610874072e-05,0.9451152086257935,3.445270976953907e-06,4.745754995383322e-05,0.0014715840807184577,0.011408724822103977,1.0453431968926452e-05,0.634965717792511,5.6969271099660546e-05,0.011820955201983452
../data/VOCdevkit/VOC2012\JPEGImages\2008_003840.jpg,0.009923630394041538,0.003987323492765427,0.00026280723977833986,0.9732634425163269,0.0009088226361200213,0.006444746162742376,0.006054967176169157,3.0387574952328578e-05,9.261883678846061e-05,0.000819635228253901,0.00011416635970817879,3.7475747376447544e-05,0.0001615211513126269,0.0002042841661022976,0.8159241676330566,0.00018360801914241165,5.340692223398946e-05,1.359881935059093e-05,0.0003683901159092784,6.651540024904534e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_003843.jpg,3.718071457115002e-05,0.00047826627269387245,0.00425391411408782,0.002214256441220641,0.011266546323895454,0.0008652984397485852,0.002443313365802169,0.00043760694097727537,0.01966874487698078,0.00047096944763325155,0.0007730551878921688,0.00014321465278044343,0.0006409831112250686,0.00018723582616075873,0.9988353848457336,0.015226590447127819,0.0002092794020427391,0.001387224649079144,0.0015522808535024524,0.0014564291341230273
../data/VOCdevkit/VOC2012\JPEGImages\2008_003844.jpg,5.5961983889574185e-05,0.0011260712053626776,1.057224471878726e-05,0.0003334348148200661,0.0011205172631889582,0.00015601568156853318,0.9996271133422852,0.0002158145944122225,0.5880487561225891,2.4315933842444792e-05,0.00012095570855308324,0.0007298561977222562,1.2420683560776524e-05,0.007581373210996389,0.7465459704399109,0.0030437693931162357,3.3454423828516155e-05,0.0001446989190299064,7.143113907659426e-05,0.0001586933940416202
../data/VOCdevkit/VOC2012\JPEGImages\2008_003846.jpg,0.0005339411436580122,0.004963961895555258,0.00035707460483536124,0.0019565848633646965,0.00046831916552037,0.00023135750961955637,0.9991070628166199,0.00027734157629311085,0.0018058804562315345,0.0005087322788313031,0.00023225681798066944,0.0027652238495647907,0.0013778901193290949,0.0004755813570227474,0.016305621713399887,0.002827737480401993,0.0003369110345374793,0.0009248088463209569,0.0017808785196393728,0.0003449872019700706
../data/VOCdevkit/VOC2012\JPEGImages\2008_003856.jpg,0.06489775329828262,0.0004975828342139721,0.00044316842104308307,0.0003405869356356561,0.0034813329111784697,0.00020202058658469468,0.007836723700165749,6.833907536929473e-05,0.022873779758810997,5.459089152282104e-05,0.0015540060121566057,4.446688399184495e-05,0.00040513137355446815,0.0023518798407167196,0.8865271210670471,0.0006072022952139378,6.0999023844487965e-05,0.0007185749709606171,0.00028250421746633947,0.08337238430976868
../data/VOCdevkit/VOC2012\JPEGImages\2008_003858.jpg,0.013457870110869408,4.804367563338019e-06,0.00042354644392617047,0.9989420771598816,0.00010748323984444141,0.002995765535160899,0.0007668760954402387,5.325800520949997e-05,8.7812113633845e-05,2.0902647520415485e-05,0.00027875343221239746,5.526222594198771e-05,0.00050681660650298,0.00010623114212648943,0.05457465350627899,4.190015170024708e-05,2.5023175112437457e-05,1.1682959666359238e-05,4.973715476808138e-05,0.0005242557381279767
../data/VOCdevkit/VOC2012\JPEGImages\2008_003860.jpg,4.850144614465535e-05,0.0017683878540992737,0.0001395841536577791,0.0004272536898497492,0.010156101547181606,0.0009530376410111785,0.5484602451324463,0.0009622520301491022,0.0018612523563206196,0.0011675829300656915,0.0007916227914392948,0.0038203983567655087,0.005714901257306337,0.0012708408758044243,0.9665634632110596,0.001019975054077804,0.00012675722246058285,0.00010964713874273002,0.001780365826562047,0.00012484655599109828
../data/VOCdevkit/VOC2012\JPEGImages\2008_003868.jpg,0.00020341591152828187,0.0023487750440835953,0.010457508265972137,0.00012463422899600118,0.01017515454441309,0.0005000105011276901,0.010448887012898922,0.0006471400847658515,0.0016174798365682364,0.0007671582279726863,0.0024111312814056873,0.000281211658148095,0.0002296076127095148,0.001977592473849654,0.988495945930481,0.010098295286297798,0.00022453900601249188,0.0013656242517754436,0.0003447609778959304,0.001672837883234024
../data/VOCdevkit/VOC2012\JPEGImages\2008_003873.jpg,1.801257712941151e-05,0.024565014988183975,6.733922054991126e-05,2.1890040443395264e-05,0.007680625654757023,4.6359356929315254e-05,0.00030084169702604413,0.00016728005721233785,0.0002398379729129374,4.8640122258802876e-05,7.192128396127373e-05,5.77744358452037e-05,0.00014586035104002804,0.0008929239120334387,0.9999743700027466,0.0003292245673947036,0.00022994235041551292,0.00019009062089025974,7.691655628150329e-05,0.0005484980647452176
../data/VOCdevkit/VOC2012\JPEGImages\2008_003874.jpg,0.00040709666791372,0.013036487624049187,7.074801396811381e-05,0.0008017512736842036,0.005227184854447842,0.005156806670129299,0.05891067162156105,0.00018619027105160058,0.03506777435541153,0.0002695066505111754,0.0021701089572161436,0.00036677171010524035,0.011277223937213421,0.0005217360449023545,0.9999834299087524,0.0036724689416587353,0.0014856706839054823,0.0004705195315182209,0.0006720805540680885,0.0030684422235935926
../data/VOCdevkit/VOC2012\JPEGImages\2008_003876.jpg,0.9969798922538757,0.0004456666065379977,0.0002701956545934081,0.0006275884225033224,0.00033119492582045496,0.0008803587988950312,0.0027985640335828066,7.144156552385539e-05,0.00011976930545642972,0.00036066738539375365,0.0008210716187022626,0.0001108664000639692,0.0002213695115642622,0.0006270795711316168,0.0032739003654569387,0.0005306728999130428,0.0012414330849424005,0.00020713084086310118,0.00010313289385521784,0.00022388486831914634
../data/VOCdevkit/VOC2012\JPEGImages\2008_003881.jpg,0.0003020582953467965,0.007141544949263334,0.0004441279743332416,0.007049638777971268,0.010988601483404636,9.175918239634484e-05,0.0007515644538216293,0.00019729974155779928,0.10138116776943207,0.00016436073929071426,0.003763764863833785,0.00039355061016976833,0.00020867126295343041,0.0009527752990834415,0.9998908042907715,0.006586910225450993,0.00024423212744295597,0.019337855279445648,0.0007171478937380016,0.00263963732868433
../data/VOCdevkit/VOC2012\JPEGImages\2008_003884.jpg,6.120844045653939e-05,0.007589560467749834,0.005968269892036915,0.01566353067755699,0.005896575283259153,8.906342554837465e-05,0.00019389214867260307,0.0011930163018405437,0.023792728781700134,0.006247777491807938,0.00019580738444346935,0.001949075609445572,0.00039481022395193577,0.0007855129078961909,0.9823808670043945,0.0023588985204696655,0.0009494260302744806,0.0006404057494364679,0.0006347452290356159,0.00016929610865190625
